"","","","","I"
"","","","","I I"
"","","","","I"
"","","","","!"
"","Police Station,","","",""
"","","","","I"
"","Galle.","","","!"
"","","","","!"
"","","","","f"
"","","Complainant - Respondent","",""
"","- Respondent","","",""
"","2.  Attorney General,","","",""
"","","Attorney General's Department,","",""
"","","","","I"
"","","","","!"
"","Colombo  12.","","",""
"","","Respondent - Respondent","",""
"Before",": W.M.M.Malinie Gunarathne, J","","",""
"",": P.R.Walgama, J","","",""
"Counsel",": R. Areshkularathne PC for the Petitioner.","","",""
"",": Anupa De Silva S.S.C for the Respondent.","","",""
"Argued on  : 07.08.2015","","","",""
"Decided on: 13.10.2015","","","",""
"CASE  NO- CA (PHC) APN  20/2015- ORDER- 13.10.2015","","","",""
"P.R.Walgama, J","","","",""
"The 
instant","order  concerns  an 
application 
tnade 
by  the","Petitioner","to",""
"have 
set","aside 
the 
orders 
of 
the 
Learned","Magistrate","dated",""
"","","","3",""
"","","","","f"
"","","","","I"
